state, date, name, count, amount
bihar,2022-1Q,Insurance,20253,27755736.0
bihar,2023-4Q,Insurance,41447,57624322.0
bihar,2023-3Q,Insurance,36550,45832355.0
bihar,2023-2Q,Insurance,29212,40354886.0
bihar,2023-1Q,Insurance,26929,38746711.0
bihar,2020-4Q,Insurance,9913,7860932.0
bihar,2020-3Q,Insurance,9733,2161102.0
bihar,2020-2Q,Insurance,2816,595621.0
sikkim,2024-2Q,Insurance,685,1590554.0
sikkim,2024-1Q,Insurance,400,880182.0
sikkim,2021-4Q,Insurance,195,503532.0
sikkim,2021-3Q,Insurance,106,140552.0
sikkim,2021-2Q,Insurance,93,122064.0
sikkim,2021-1Q,Insurance,122,111777.0
sikkim,2022-4Q,Insurance,306,667214.0
sikkim,2022-3Q,Insurance,243,474940.0
sikkim,2022-2Q,Insurance,160,383709.0
sikkim,2022-1Q,Insurance,239,685987.0
sikkim,2023-4Q,Insurance,324,793745.0
sikkim,2023-3Q,Insurance,251,698251.0
sikkim,2023-2Q,Insurance,270,628191.0
sikkim,2023-1Q,Insurance,260,688605.0
sikkim,2020-4Q,Insurance,67,70214.0
sikkim,2020-3Q,Insurance,94,28000.0
sikkim,2020-2Q,Insurance,21,4789.0
uttar-pradesh,2024-2Q,Insurance,92458,159894258.0
uttar-pradesh,2024-1Q,Insurance,103701,176442664.0
uttar-pradesh,2021-4Q,Insurance,44132,59654951.0
uttar-pradesh,2021-3Q,Insurance,32799,32641118.0
uttar-pradesh,2021-2Q,Insurance,25952,25137571.0
uttar-pradesh,2021-1Q,Insurance,24103,18027573.0
uttar-pradesh,2022-4Q,Insurance,77022,116755813.0
uttar-pradesh,2022-3Q,Insurance,64514,87703512.0
uttar-pradesh,2022-2Q,Insurance,55133,77434953.0
uttar-pradesh,2022-1Q,Insurance,45996,73014969.0
uttar-pradesh,2023-4Q,Insurance,92125,165509877.0
uttar-pradesh,2023-3Q,Insurance,78940,121483170.0
uttar-pradesh,2023-2Q,Insurance,74194,122522457.0
uttar-pradesh,2023-1Q,Insurance,73080,127110494.0
uttar-pradesh,2020-4Q,Insurance,17470,14180417.0
uttar-pradesh,2020-3Q,Insurance,18131,4436969.0
uttar-pradesh,2020-2Q,Insurance,9884,1912266.0
tripura,2024-2Q,Insurance,2188,2869489.0
tripura,2024-1Q,Insurance,2637,3417568.0
tripura,2021-4Q,Insurance,702,1022508.0
tripura,2021-3Q,Insurance,494,649961.0
tripura,2021-2Q,Insurance,381,409934.0
tripura,2021-1Q,Insurance,360,191531.0
tripura,2022-4Q,Insurance,1508,2112534.0
tripura,2022-3Q,Insurance,1590,2105984.0
tripura,2022-2Q,Insurance,1021,1509105.0
tripura,2022-1Q,Insurance,907,1493401.0
tripura,2023-4Q,Insurance,2237,3169741.0
tripura,2023-3Q,Insurance,2071,2899393.0
tripura,2023-2Q,Insurance,1563,2163813.0
tripura,2023-1Q,Insurance,1642,2404958.0
tripura,2020-4Q,Insurance,244,149765.0
tripura,2020-3Q,Insurance,249,61642.0
tripura,2020-2Q,Insurance,88,22054.0
maharashtra,2024-2Q,Insurance,118933,198945046.0
maharashtra,2024-1Q,Insurance,149016,224725389.0
maharashtra,2021-4Q,Insurance,82423,93262227.0
maharashtra,2021-3Q,Insurance,52268,41313307.0
maharashtra,2021-2Q,Insurance,70381,46763103.0
maharashtra,2021-1Q,Insurance,55792,33137753.0
maharashtra,2022-4Q,Insurance,125900,174915648.0
maharashtra,2022-3Q,Insurance,90958,113835208.0
maharashtra,2022-2Q,Insurance,80935,104603934.0
maharashtra,2022-1Q,Insurance,88015,117411928.0
maharashtra,2023-4Q,Insurance,136968,217657114.0
maharashtra,2023-3Q,Insurance,104872,151171882.0
maharashtra,2023-2Q,Insurance,102754,157303399.0
maharashtra,2023-1Q,Insurance,112174,166596248.0
maharashtra,2020-4Q,Insurance,44798,27113814.0
maharashtra,2020-3Q,Insurance,71662,19230156.0
maharashtra,2020-2Q,Insurance,39836,6879717.0
madhya-pradesh,2024-2Q,Insurance,41429,73836667.0
madhya-pradesh,2024-1Q,Insurance,51223,85215982.0
madhya-pradesh,2021-4Q,Insurance,15069,17524432.0
madhya-pradesh,2021-3Q,Insurance,11990,7806258.0
madhya-pradesh,2021-2Q,Insurance,14803,9787391.0
madhya-pradesh,2021-1Q,Insurance,14427,5567927.0
madhya-pradesh,2022-4Q,Insurance,29234,42712883.0
madhya-pradesh,2022-3Q,Insurance,22733,29185118.0
madhya-pradesh,2022-2Q,Insurance,14629,20159098.0
madhya-pradesh,2022-1Q,Insurance,13791,19901462.0
madhya-pradesh,2023-4Q,Insurance,40784,73801070.0
madhya-pradesh,2023-3Q,Insurance,29300,46963348.0
madhya-pradesh,2023-2Q,Insurance,27027,44871764.0
madhya-pradesh,2023-1Q,Insurance,26393,45135679.0
madhya-pradesh,2020-4Q,Insurance,10653,4897124.0
madhya-pradesh,2020-3Q,Insurance,14476,3496126.0
madhya-pradesh,2020-2Q,Insurance,6283,1198701.0
